Date,Close
3/4/2019 16:00:00,74.69
3/5/2019 16:00:00,76.04
3/6/2019 16:00:00,75.14
3/7/2019 16:00:00,74.11
3/8/2019 16:00:00,74.4
3/11/2019 16:00:00,75.53
3/12/2019 16:00:00,76.77
3/13/2019 16:00:00,77.85
3/14/2019 16:00:00,77.38
3/15/2019 16:00:00,76.65
3/18/2019 16:00:00,75.23
3/19/2019 16:00:00,76.81
3/20/2019 16:00:00,75.26
3/21/2019 16:00:00,78.53
3/22/2019 16:00:00,75.09
3/25/2019 16:00:00,74.55
3/26/2019 16:00:00,73.93
3/27/2019 16:00:00,72.97
3/28/2019 16:00:00,74.26
3/29/2019 16:00:00,74.92
4/1/2019 16:00:00,76.32
4/2/2019 16:00:00,75.6
4/3/2019 16:00:00,77.05
4/4/2019 16:00:00,74.52
4/5/2019 16:00:00,75.03
4/8/2019 16:00:00,75
4/9/2019 16:00:00,74.6
4/10/2019 16:00:00,74.74
4/11/2019 16:00:00,75.5
4/12/2019 16:00:00,75.28
4/15/2019 16:00:00,74.39
4/16/2019 16:00:00,73.49
4/17/2019 16:00:00,72.76
4/18/2019 16:00:00,70.74
4/22/2019 16:00:00,72.58
4/23/2019 16:00:00,72.45
4/24/2019 16:00:00,71.99
4/25/2019 16:00:00,72.65
4/26/2019 16:00:00,71.55
4/29/2019 16:00:00,72.72
4/30/2019 16:00:00,72.82
5/1/2019 16:00:00,73.62
5/2/2019 16:00:00,67.74
5/3/2019 16:00:00,68.52
5/6/2019 16:00:00,70.14
5/7/2019 16:00:00,68.42
5/8/2019 16:00:00,67.25
5/9/2019 16:00:00,66.39
5/10/2019 16:00:00,65.99
5/13/2019 16:00:00,62.39
5/14/2019 16:00:00,64.11
5/15/2019 16:00:00,65.23
5/16/2019 16:00:00,66.4
5/17/2019 16:00:00,65.31
5/20/2019 16:00:00,64.39
5/21/2019 16:00:00,65.92
5/22/2019 16:00:00,66.46
5/23/2019 16:00:00,63.75
5/24/2019 16:00:00,64.66
5/28/2019 16:00:00,65.82
5/29/2019 16:00:00,63.23
5/30/2019 16:00:00,63.67
5/31/2019 16:00:00,61.95
6/3/2019 16:00:00,60.62
6/4/2019 16:00:00,63.39
6/5/2019 16:00:00,64.93
6/6/2019 16:00:00,65.77
6/7/2019 16:00:00,68.46
6/10/2019 16:00:00,70.37
6/11/2019 16:00:00,70.18
6/12/2019 16:00:00,70.46
6/13/2019 16:00:00,72.18
6/14/2019 16:00:00,71.59
6/17/2019 16:00:00,72.21
6/18/2019 16:00:00,71.82
6/19/2019 16:00:00,72.66
6/20/2019 16:00:00,74.42
6/21/2019 16:00:00,72.87
6/24/2019 16:00:00,72.71
6/25/2019 16:00:00,69.87
6/26/2019 16:00:00,69.95
6/27/2019 16:00:00,71.28
6/28/2019 16:00:00,72.53
7/1/2019 16:00:00,73.2
7/2/2019 16:00:00,73.97
7/3/2019 13:00:00,74.26
7/5/2019 16:00:00,74.31
7/8/2019 16:00:00,73.43
7/9/2019 16:00:00,77.96
7/10/2019 16:00:00,78.37
7/11/2019 16:00:00,79.44
7/12/2019 16:00:00,82.28
7/15/2019 16:00:00,82.17
7/16/2019 16:00:00,80.59
7/17/2019 16:00:00,80.87
7/18/2019 16:00:00,81.06
7/19/2019 16:00:00,78.51
7/22/2019 16:00:00,78.57
7/23/2019 16:00:00,78.84
7/24/2019 16:00:00,80.43
7/25/2019 16:00:00,80.02
7/26/2019 16:00:00,81.81
7/29/2019 16:00:00,80.2
7/30/2019 16:00:00,80.49
7/31/2019 16:00:00,80.41
8/1/2019 16:00:00,80.98
8/2/2019 16:00:00,69.6
8/5/2019 16:00:00,64.85
8/6/2019 16:00:00,64.6
8/7/2019 16:00:00,65
8/8/2019 16:00:00,66.27
8/9/2019 16:00:00,65.01
8/12/2019 16:00:00,62.3
8/13/2019 16:00:00,63
8/14/2019 16:00:00,61.55
8/15/2019 16:00:00,62
8/16/2019 16:00:00,62.87
8/19/2019 16:00:00,64.08
8/20/2019 16:00:00,64.37
8/21/2019 16:00:00,65.41
8/22/2019 16:00:00,64.68
8/23/2019 16:00:00,61.78
8/26/2019 16:00:00,62.8
8/27/2019 16:00:00,61.75
8/28/2019 16:00:00,62.15
8/29/2019 16:00:00,62.84
8/30/2019 16:00:00,61.84
9/3/2019 16:00:00,61.13
9/4/2019 16:00:00,61.17
9/5/2019 16:00:00,63.02
9/6/2019 16:00:00,62
9/9/2019 16:00:00,61.47
9/10/2019 16:00:00,60.55
9/11/2019 16:00:00,59.2
9/12/2019 16:00:00,57.79
9/13/2019 16:00:00,58.29
9/16/2019 16:00:00,59.25
9/17/2019 16:00:00,59.6
9/18/2019 16:00:00,59.75
9/19/2019 16:00:00,59.03
9/20/2019 16:00:00,57.85
9/23/2019 16:00:00,56.76
9/24/2019 16:00:00,57.5
9/25/2019 16:00:00,58.51
9/26/2019 16:00:00,60.8
9/27/2019 16:00:00,60.75
9/30/2019 16:00:00,61.95
10/1/2019 16:00:00,61.63
10/2/2019 16:00:00,60.08
10/3/2019 16:00:00,62.05
10/4/2019 16:00:00,62.65
10/7/2019 16:00:00,62.25
10/8/2019 16:00:00,60.8
10/9/2019 16:00:00,62.22
10/10/2019 16:00:00,62.03
10/11/2019 16:00:00,61.54
10/14/2019 16:00:00,61.83
10/15/2019 16:00:00,64.29
10/16/2019 16:00:00,63
10/17/2019 16:00:00,63.4
10/18/2019 16:00:00,60.45
10/21/2019 16:00:00,61.15
10/22/2019 16:00:00,58.83
10/23/2019 16:00:00,58.36
10/24/2019 16:00:00,61.72
10/25/2019 16:00:00,62.89
10/28/2019 16:00:00,62.8
10/29/2019 16:00:00,62.41
10/30/2019 16:00:00,62.16
10/31/2019 16:00:00,61.43
11/1/2019 16:00:00,62.6
11/4/2019 16:00:00,62.38
11/5/2019 16:00:00,61.06
11/6/2019 16:00:00,61.34
11/7/2019 16:00:00,64.41
11/8/2019 16:00:00,62.45
11/11/2019 16:00:00,63.79
11/12/2019 16:00:00,61.54
11/13/2019 16:00:00,61.51
11/14/2019 16:00:00,62.99
11/15/2019 16:00:00,64.7
11/18/2019 16:00:00,65.74
11/19/2019 16:00:00,66.37
11/20/2019 16:00:00,67.17
11/21/2019 16:00:00,67.42
11/22/2019 16:00:00,67.75
11/25/2019 16:00:00,68.25
11/26/2019 16:00:00,68.94
11/27/2019 16:00:00,69.65
11/29/2019 13:00:00,69.12
12/2/2019 16:00:00,66.88
12/3/2019 16:00:00,67.04
12/4/2019 16:00:00,67.78
12/5/2019 16:00:00,67.14
12/6/2019 16:00:00,67.98
12/9/2019 16:00:00,67.06
12/10/2019 16:00:00,65.84
12/11/2019 16:00:00,65.75
12/12/2019 16:00:00,65.86
12/13/2019 16:00:00,64.8
12/16/2019 16:00:00,66.53
12/17/2019 16:00:00,65.55
12/18/2019 16:00:00,65.14
12/19/2019 16:00:00,64.55
12/20/2019 16:00:00,63.63
12/23/2019 16:00:00,62.8
12/24/2019 13:00:00,63.96
12/26/2019 16:00:00,64.03
12/27/2019 16:00:00,63.8
12/30/2019 16:00:00,61.8
